,area_type,availability,bedrooms,total_sqft,bath,balcony,ranked,price in rupees
11883,B,1,2.0,1250.0,2.0,1.0,477,6000000.0
11884,B,1,3.0,1800.0,3.0,3.0,213,6500000.0
11885,B,0,3.0,1282.0,3.0,2.0,225,17800000.0
11886,B,1,2.0,1027.0,2.0,1.0,290,6862000.0
11887,B,1,3.0,1737.0,2.0,1.0,278,5732000.0
11888,B,1,2.0,880.0,2.0,1.0,447,1900000.0
11889,P,1,3.0,680.0,4.0,1.0,275,6800000.0
11890,B,1,2.0,1125.0,2.0,1.0,396,4800000.0
11891,B,1,2.0,1310.0,2.0,1.0,182,6600000.0
11892,B,1,2.0,1220.0,2.0,1.0,234,5650000.0
11893,P,1,4.0,5000.0,4.0,2.0,67,53600000.0
11894,P,1,3.0,682.0,2.0,1.0,209,13000000.0
11895,B,0,3.0,1157.0,2.0,1.0,171,6900000.0
11896,B,1,4.0,750.0,6.0,2.0,274,7500000.0
11897,B,1,2.0,750.0,2.0,1.0,281,2700000.0
11898,B,0,2.0,1000.0,2.0,1.0,447,2995000.0
11899,B,0,1.0,658.0,1.0,1.0,247,3400000.0
11900,B,1,2.0,1157.0,2.0,0.0,231,4000000.0
11901,B,0,3.0,1230.0,2.0,2.0,493,3137000.0
11902,P,1,4.0,1200.0,4.0,2.0,254,16500000.0
11903,B,0,3.0,1157.0,2.0,1.0,171,7400000.0
11904,B,0,2.0,1040.0,2.0,1.0,316,4160000.0
11905,B,1,2.0,1174.0,2.0,1.0,203,4700000.0
11906,B,1,3.0,1450.0,3.0,3.0,335,6091000.0
11907,B,1,3.0,1560.0,3.0,1.0,301,9000000.0
11908,B,0,3.0,2254.0,3.0,2.0,335,17000000.0
11909,P,0,3.0,2100.0,3.0,2.0,335,14000000.0
11910,B,1,3.0,1358.0,3.0,3.0,464,5000000.0
11911,P,1,3.0,600.0,2.0,1.0,341,5000000.0
11912,B,1,3.0,3500.0,4.0,2.0,18,50000000.0
11913,B,1,2.0,1200.0,2.0,2.0,260,5500000.0
11914,B,0,2.0,1310.0,2.0,2.0,121,8000000.0
11915,B,1,3.0,1533.0,3.0,2.0,145,15000000.0
11916,P,0,4.0,1200.0,4.0,1.0,263,10500000.0
11917,B,0,3.0,1532.0,3.0,2.0,181,9813000.0
11918,P,1,4.0,612.0,3.0,0.0,480,4700000.0
11919,B,1,3.0,1738.0,2.0,3.0,175,7600000.0
11920,B,0,2.0,900.0,2.0,2.0,171,2798000.0
11921,B,0,2.0,1370.0,2.0,1.0,171,7000000.0
11922,B,1,5.0,1600.0,4.0,0.0,430,12500000.0
11923,B,1,3.0,1864.0,3.0,1.0,188,14000000.0
11924,P,1,3.0,2776.0,4.0,2.0,261,19500000.0
11925,P,1,5.0,2400.0,5.0,3.0,114,27500000.0
11926,B,1,3.0,1704.0,3.0,1.0,134,12000000.0
11927,P,1,6.0,600.0,5.0,3.0,49,13000000.0
11928,B,1,2.0,660.0,2.0,0.0,203,2700000.0
11929,B,1,3.0,1508.0,2.0,1.0,145,11000000.0
11930,B,1,2.0,1089.0,2.0,1.0,203,4355000.0
11931,P,1,4.0,1320.0,2.0,1.0,278,11000000.0
11932,B,1,3.0,1400.0,2.0,2.0,132,6200000.0
11933,B,1,3.0,1385.0,2.0,2.0,340,6900000.0
11934,B,1,2.0,1120.0,2.0,1.0,396,5000000.0
11935,B,1,2.0,1068.0,2.0,1.0,101,4300000.0
11936,B,1,2.0,1143.0,2.0,2.0,145,6500000.0
11937,B,1,2.0,1077.0,2.0,1.0,157,3446000.0
11938,B,1,3.0,1650.0,3.0,2.0,121,10100000.0
11939,B,1,1.0,730.0,1.0,1.0,309,3500000.0
11940,P,1,5.0,2400.0,5.0,2.0,78,20000000.0
11941,P,1,4.0,2990.0,3.0,2.0,134,19800000.0
11942,B,1,3.0,1350.0,2.0,3.0,210,6800000.0
11943,B,1,6.0,4000.0,6.0,0.0,230,23000000.0
11944,P,1,4.0,1500.0,4.0,1.0,132,36000000.0
11945,B,1,5.0,3300.0,3.0,1.0,252,25500000.0
11946,P,1,5.0,800.0,4.0,2.0,331,9800000.0
11947,B,0,3.0,1788.0,3.0,1.0,297,16400000.0
11948,B,1,4.0,3252.0,4.0,1.0,134,23000000.0
11949,B,0,3.0,1220.0,2.0,1.0,275,3522999.9999999995
11950,B,1,2.0,918.0,2.0,2.0,327,5500000.0
11951,B,0,2.0,1165.0,2.0,1.0,447,3365000.0
11952,B,1,2.0,1259.0,2.0,1.0,336,6740000.000000001
11953,P,1,2.0,1800.0,1.0,1.0,304,8000000.0
11954,B,0,3.0,3117.0,3.0,2.0,134,26100000.0
11955,B,1,3.0,1360.0,2.0,2.0,396,4759000.0
11956,P,1,4.0,600.0,3.0,2.0,176,6500000.0
11957,B,0,1.0,416.0,1.0,1.0,435,1800000.0
11958,B,1,2.0,1175.0,2.0,2.0,407,5000000.0
11959,B,1,2.0,1091.0,2.0,1.0,275,4000000.0
11960,B,1,3.0,3522.0,3.0,2.0,78,38000000.0
11961,B,1,2.0,1245.0,2.0,2.0,203,11000000.0
11962,B,1,2.0,1467.0,2.0,1.0,145,5500000.0
11963,B,1,3.0,1220.0,3.0,2.0,171,5700000.0
11964,B,1,2.0,1180.0,2.0,2.0,134,4100000.0
11965,B,1,1.0,1200.0,1.0,0.0,362,3982000.0
11966,B,0,2.0,1157.0,2.0,2.0,180,4732000.0
11967,B,0,3.0,1893.0,3.0,2.0,181,13000000.0
11968,P,1,4.0,1740.0,4.0,3.0,278,17500000.0
11969,B,1,3.0,1500.0,2.0,1.0,447,7000000.0
11970,B,1,3.0,1705.0,3.0,2.0,265,8500000.0
11971,B,1,2.0,1133.0,2.0,2.0,93,3840999.9999999995
11972,B,1,3.0,1640.0,3.0,3.0,93,22300000.0
11973,B,1,3.0,1800.0,3.0,2.0,203,13000000.0
11974,B,1,2.0,1134.0,2.0,1.0,396,4536000.0
11975,B,0,3.0,1870.0,3.0,2.0,134,13800000.0
11976,B,1,8.0,3600.0,6.0,1.0,181,14500000.0
11977,B,0,2.0,1420.0,2.0,1.0,78,9939000.0
11978,B,1,3.0,1464.0,3.0,2.0,357,5600000.0
11979,B,1,2.0,1340.0,2.0,2.0,335,6500000.0
11980,B,1,2.0,900.0,2.0,1.0,103,6000000.0
11981,B,1,2.0,1255.0,2.0,2.0,182,5550000.0
11982,B,0,2.0,1200.0,2.0,2.0,32,4900000.0
11983,P,1,4.0,1200.0,4.0,1.0,120,14000000.0
11984,B,1,1.0,662.0,1.0,0.0,233,4500000.0
11985,B,1,3.0,1490.0,3.0,1.0,447,8400000.0
11986,B,1,2.0,1012.0,2.0,1.0,238,5900000.0
11987,B,0,2.0,1200.0,2.0,2.0,261,7500000.0
11988,B,1,5.0,3000.0,4.0,0.0,16,90000000.0
11989,B,1,3.0,1564.0,3.0,1.0,233,10100000.0
11990,B,1,2.0,1140.0,2.0,2.0,145,4600000.0
11991,B,0,4.0,2790.0,5.0,3.0,78,19800000.0
11992,B,1,3.0,1315.0,2.0,2.0,121,4900000.0
11993,P,1,5.0,3750.0,6.0,3.0,171,29500000.0
11994,B,1,3.0,1976.0,3.0,1.0,108,18400000.0
11995,B,1,2.0,1000.0,2.0,2.0,203,6000000.0
11996,B,0,2.0,1152.0,2.0,1.0,447,6575000.0
11997,B,1,2.0,708.0,1.0,1.0,455,4000000.0
11998,B,1,2.0,1270.0,2.0,2.0,134,5200000.0
11999,B,1,1.0,1000.0,1.0,1.0,326,1900000.0
12000,B,1,3.0,1318.0,3.0,1.0,458,5400000.0
12001,B,1,2.0,1153.0,2.0,1.0,340,6500000.0
12002,B,0,3.0,1254.0,2.0,2.0,335,7000000.0
12003,B,1,2.0,1174.0,2.0,1.0,188,7500000.0
12004,B,1,2.0,1400.0,1.0,1.0,288,8000000.0
12005,P,1,5.0,600.0,3.0,0.0,114,14000000.0
12006,B,1,3.0,1495.0,2.0,2.0,335,5233000.0
12007,B,0,3.0,1100.0,3.0,1.0,335,5297000.0
12008,B,0,3.0,1385.0,2.0,2.0,341,3463000.0000000005
12009,B,0,2.0,810.0,2.0,2.0,341,2450000.0
12010,P,1,8.0,1200.0,6.0,3.0,227,10500000.0
12011,B,1,2.0,1000.0,2.0,2.0,330,6000000.0
12012,B,1,3.0,1450.0,2.0,1.0,203,10200000.0
12013,B,0,2.0,1247.0,2.0,1.0,231,4739000.0
12014,P,1,2.0,1200.0,2.0,0.0,203,8000000.0
12015,B,1,2.0,1196.0,2.0,2.0,93,4044000.0
12016,B,1,3.0,1682.0,3.0,1.0,153,12000000.0
12017,B,0,1.0,340.0,1.0,1.0,435,1000000.0
12018,B,1,3.0,1470.0,2.0,2.0,199,8200000.0
12019,B,1,2.0,1243.0,2.0,2.0,301,4600000.0
12020,P,1,4.0,1200.0,4.0,1.0,120,15000000.0
12021,B,1,1.0,351.0,1.0,1.0,486,1600000.0
12022,B,0,2.0,1183.0,2.0,1.0,352,7954000.000000001
12023,B,1,3.0,1820.0,3.0,2.0,332,9300000.0
12024,B,1,3.0,1840.0,3.0,3.0,234,9800000.0
12025,B,1,2.0,1187.0,2.0,2.0,261,4500000.0
12026,B,0,2.0,935.0,2.0,1.0,180,4500000.0
12027,B,0,3.0,1482.0,2.0,1.0,182,8700000.0
12028,B,1,2.0,1250.0,2.0,2.0,340,6500000.0
12029,B,1,2.0,892.0,2.0,1.0,231,3900000.0
12030,B,1,2.0,1325.0,2.0,2.0,234,7155000.0
12031,P,1,5.0,1400.0,6.0,3.0,275,25200000.0
12032,B,1,2.0,1092.0,2.0,2.0,301,4400000.0
12033,B,1,4.0,3500.0,3.0,3.0,15,45000000.0
12034,B,1,4.0,2400.0,3.0,1.0,341,10800000.0
12035,B,1,2.0,850.0,2.0,1.0,300,3000000.0
12036,B,0,2.0,1225.0,2.0,2.0,187,4800000.0
12037,B,1,3.0,1150.0,2.0,2.0,107,4290000.0
12038,B,1,3.0,1936.0,3.0,2.0,171,13900000.0
12039,B,1,2.0,1116.0,2.0,1.0,92,4980000.0
12040,B,1,1.0,770.0,1.0,2.0,178,4382000.0
12041,B,1,2.0,1175.0,2.0,1.0,203,8200000.0
12042,B,1,2.0,1457.0,2.0,3.0,436,6000000.0
12043,B,0,2.0,849.0,2.0,2.0,436,2540000.0
12044,B,1,2.0,1165.0,2.0,2.0,209,6408000.0
12045,P,1,2.0,1200.0,2.0,0.0,151,7500000.0
12046,B,1,2.0,955.0,1.0,2.0,350,3401000.0
12047,B,1,3.0,1563.0,3.0,1.0,205,10500000.0
12048,B,1,2.0,812.0,2.0,1.0,203,4200000.0
12049,B,0,4.0,3067.0,4.0,2.0,78,23000000.0
12050,B,0,1.0,602.0,1.0,1.0,265,2600000.0
12051,B,1,2.0,1115.0,2.0,1.0,470,4000000.0
12052,B,0,1.0,793.0,1.0,1.0,242,4000000.0
12053,B,1,2.0,1178.0,2.0,3.0,349,7300000.0
12054,B,0,3.0,1561.0,3.0,2.0,182,9500000.0
12055,B,1,2.0,1060.0,2.0,1.0,447,5100000.0
12056,B,0,2.0,1130.0,2.0,1.0,340,4230000.0
12057,B,1,2.0,1190.0,2.0,2.0,475,4641000.0
12058,B,0,3.0,1750.0,3.0,2.0,447,5800000.0
12059,B,0,3.0,2777.0,5.0,2.0,7,64900000.0
12060,B,1,1.0,800.0,1.0,0.0,213,7200000.0
12061,P,1,2.0,800.0,1.0,1.0,122,9000000.0
12062,B,0,3.0,1520.0,2.0,2.0,301,8500000.0
12063,B,1,2.0,1000.0,2.0,1.0,203,3500000.0
12064,B,1,2.0,1210.0,2.0,2.0,464,6000000.0
12065,B,1,2.0,1419.0,2.0,2.0,93,4800000.0
12066,B,1,3.0,2061.0,3.0,3.0,254,17500000.0
12067,B,1,4.0,6652.0,6.0,1.0,10,66000000.0
12068,B,1,2.0,1198.0,2.0,1.0,316,8200000.0
12069,B,1,2.0,1400.0,2.0,0.0,340,7500000.0
12070,B,0,2.0,1217.0,2.0,1.0,158,16400000.0
12071,B,1,3.0,1445.0,2.0,2.0,154,12500000.0
12072,B,1,3.0,1314.0,2.0,2.0,171,7044000.0
12073,B,1,2.0,1050.0,2.0,2.0,345,5210000.0
12074,B,1,4.0,1495.0,2.0,1.0,128,30000000.0
12075,B,1,2.0,1105.0,2.0,2.0,205,4200000.0
12076,B,1,3.0,1525.0,2.0,2.0,171,4800000.0
12077,B,0,2.0,1268.0,2.0,1.0,231,6900000.0
12078,B,1,2.0,1018.0,2.0,1.0,340,5080000.0
12079,B,0,2.0,1204.0,2.0,1.0,335,8200000.0
12080,B,1,2.0,1135.0,2.0,2.0,234,6000000.0
12081,B,1,2.0,1290.0,2.0,2.0,234,5200000.0
12082,B,1,3.0,1080.0,2.0,2.0,225,6500000.0
12083,B,0,3.0,1400.0,3.0,0.0,288,7700000.0
12084,P,1,2.0,1240.0,2.0,1.0,294,6000000.0
12085,B,0,3.0,1157.0,2.0,1.0,171,7500000.0
12086,B,1,2.0,850.0,2.0,2.0,396,3793000.0
12087,B,1,3.0,1650.0,3.0,3.0,265,10500000.0
12088,B,1,2.0,1140.0,2.0,2.0,301,4300000.0
12089,B,1,3.0,1665.0,3.0,1.0,278,5300000.0
12090,B,1,2.0,929.0,1.0,2.0,369,5100000.0
12091,B,1,3.0,1590.0,2.0,2.0,145,13500000.0
12092,B,1,4.0,600.0,3.0,2.0,108,8500000.0
12093,B,1,2.0,1080.0,2.0,1.0,247,5200000.0
12094,B,1,2.0,1300.0,2.0,2.0,180,10000000.0
12095,B,0,3.0,1639.0,3.0,2.0,134,10700000.0
12096,B,1,3.0,1800.0,3.0,2.0,171,12800000.0
12097,P,1,2.0,1375.0,2.0,1.0,214,10500000.0
12098,B,1,2.0,935.0,2.0,3.0,268,4500000.0
12099,B,1,3.0,1665.0,3.0,2.0,335,8658000.0
12100,B,1,3.0,1950.0,4.0,2.0,67,12000000.0
12101,B,1,3.0,11840.0,2.0,1.0,261,4800000.0
12102,B,1,2.0,1000.0,2.0,3.0,447,2800000.0
12103,B,1,2.0,1700.0,2.0,2.0,121,15000000.0
12104,B,1,2.0,1025.0,2.0,2.0,411,4500000.0
12105,B,1,2.0,900.0,2.0,3.0,487,4500000.0
12106,B,0,3.0,1520.0,2.0,2.0,301,12500000.0
12107,B,1,2.0,1230.0,2.0,3.0,71,5500000.0
12108,B,1,3.0,1442.0,3.0,2.0,439,5624000.0
12109,B,1,4.0,2400.0,4.0,1.0,157,14500000.0
12110,B,1,3.0,1150.0,2.0,2.0,203,4990000.0
12111,P,1,4.0,1584.0,3.0,2.0,151,14500000.0
12112,B,1,3.0,1345.0,2.0,1.0,396,5700000.0
12113,B,0,2.0,1216.0,2.0,1.0,134,6648000.0
12114,B,1,2.0,1308.0,2.0,1.0,171,5886000.0
12115,B,1,2.0,1050.0,2.0,2.0,316,6000000.0
12116,B,1,2.0,1060.0,2.0,3.0,435,4200000.0
12117,B,1,3.0,2735.0,4.0,2.0,21,34000000.0
12118,B,0,1.0,950.0,1.0,1.0,134,5000000.0
12119,B,1,4.0,2340.0,4.0,1.0,93,14500000.0
12120,B,1,2.0,920.0,2.0,1.0,154,4000000.0
12121,P,1,7.0,1600.0,7.0,1.0,210,10400000.0
12122,B,1,3.0,1575.0,2.0,2.0,203,12000000.0
12123,B,1,3.0,1600.0,3.0,0.0,134,6909999.999999999
12124,B,1,3.0,1350.0,2.0,2.0,116,8098999.999999999
12125,B,0,2.0,1320.0,2.0,1.0,78,9100000.0
12126,B,1,2.0,1197.0,2.0,1.0,134,5000000.0
12127,P,1,4.0,1200.0,4.0,1.0,154,23500000.0
12128,B,1,3.0,1491.0,3.0,3.0,275,4050000.0
12129,B,1,2.0,1150.0,2.0,2.0,133,7200000.0
12130,B,1,2.0,1000.0,2.0,1.0,441,4100000.0
12131,B,1,2.0,1015.0,2.0,2.0,341,3700000.0
12132,B,1,2.0,1262.0,2.0,2.0,335,5500000.0
12133,B,0,2.0,1050.0,2.0,1.0,175,5166000.0
12134,B,1,2.0,1340.0,2.0,1.0,134,7700000.0
12135,B,0,3.0,1250.0,2.0,3.0,247,4400000.0
12136,B,1,3.0,1935.0,3.0,2.0,225,11000000.0
12137,B,1,3.0,1535.0,3.0,1.0,295,9500000.0
12138,B,1,2.0,1115.0,2.0,1.0,371,5000000.0
12139,P,1,3.0,1200.0,3.0,2.0,159,20000000.0
12140,B,0,3.0,1856.0,3.0,2.0,183,13500000.0
12141,B,1,3.0,1490.0,2.0,1.0,213,5960000.0
12142,P,0,3.0,1200.0,3.0,1.0,363,6840000.000000001
12143,B,1,3.0,1590.0,3.0,1.0,265,5400000.0
12144,B,1,4.0,3596.0,5.0,1.0,48,26000000.0
12145,B,1,2.0,4400.0,3.0,2.0,237,47500000.0
12146,B,1,3.0,1200.0,2.0,1.0,132,6800000.0
12147,B,0,9.0,4600.0,9.0,2.0,252,20000000.0
12148,P,1,3.0,1200.0,2.0,0.0,339,6600000.0
12149,B,1,2.0,1243.0,2.0,2.0,301,4600000.0
12150,B,1,4.0,3800.0,4.0,3.0,234,23500000.0
12151,B,1,2.0,1385.0,2.0,1.0,182,8309000.0
12152,B,1,2.0,1308.0,2.0,1.0,213,6000000.0
12153,B,1,3.0,1920.0,3.0,2.0,126,15000000.0
12154,B,1,5.0,1200.0,5.0,2.0,435,7000000.0
12155,B,1,2.0,1080.0,2.0,1.0,335,3779999.9999999995
12156,B,1,3.0,1520.0,2.0,3.0,278,6100000.0
12157,B,1,3.0,1385.0,2.0,2.0,396,4848000.0
12158,P,1,1.0,840.0,1.0,1.0,70,15000000.0
12159,B,1,3.0,1765.0,3.0,3.0,143,10500000.0
12160,B,1,3.0,1350.0,2.0,2.0,396,4724000.0
12161,B,1,4.0,600.0,5.0,2.0,252,7500000.0
12162,B,1,4.0,1500.0,4.0,1.0,245,10500000.0
12163,B,1,2.0,918.0,2.0,2.0,327,5000000.0
12164,B,1,3.0,1420.0,3.0,2.0,214,6200000.0
12165,B,1,2.0,1152.0,2.0,2.0,226,6100000.0
12166,B,1,3.0,1430.0,2.0,3.0,233,5450000.0
12167,B,0,4.0,2690.0,4.0,3.0,72,20100000.0
12168,B,0,3.0,1590.0,3.0,2.0,182,10500000.0
12169,B,1,3.0,1857.0,4.0,3.0,171,15500000.0
12170,B,1,3.0,1874.0,4.0,1.0,233,13000000.0
12171,B,0,3.0,2079.0,3.0,3.0,46,22000000.0
12172,B,1,2.0,1410.0,3.0,2.0,214,9200000.0
12173,B,1,3.0,1269.0,2.0,1.0,78,7300000.0
12174,B,1,2.0,1120.0,2.0,3.0,90,5300000.0
12175,B,0,3.0,1545.0,3.0,1.0,205,6900000.0
12176,B,1,2.0,1200.0,2.0,1.0,143,5400000.0
12177,B,1,2.0,1295.0,2.0,2.0,175,9500000.0
12178,B,1,2.0,1139.0,2.0,2.0,332,5680000.0
12179,P,1,3.0,1200.0,2.0,0.0,120,9000000.0
12180,B,1,3.0,2400.0,3.0,2.0,16,38000000.0
12181,P,1,3.0,600.0,4.0,2.0,269,11000000.0
12182,B,1,2.0,1300.0,2.0,1.0,254,5400000.0
12183,B,1,2.0,1310.0,2.0,2.0,121,8043000.000000001
12184,B,0,2.0,1160.0,2.0,1.0,447,3350000.0
12185,B,1,4.0,2500.0,4.0,0.0,39,17000000.0
12186,B,0,2.0,1140.0,2.0,2.0,447,3384000.0000000005
12187,P,1,4.0,1350.0,4.0,3.0,96,23500000.0
12188,B,1,4.0,1200.0,3.0,2.0,203,11000000.0
12189,B,1,4.0,3758.0,4.0,2.0,78,45000000.0
12190,B,1,3.0,2700.0,4.0,1.0,108,27000000.0
12191,B,1,2.0,1128.0,2.0,1.0,447,6800000.0
12192,B,1,3.0,1350.0,2.0,2.0,198,4725000.0
12193,B,1,3.0,1315.0,2.0,2.0,234,6000000.0
12194,B,1,3.0,1626.0,3.0,3.0,134,8900000.0
12195,B,0,4.0,6500.0,4.0,3.0,16,140000000.0
12196,B,1,2.0,1204.0,2.0,3.0,345,3850000.0
12197,B,0,2.0,1068.0,2.0,1.0,120,4004999.9999999995
12198,B,1,3.0,2480.0,4.0,1.0,181,26500000.0
12199,B,1,2.0,1037.0,2.0,1.0,120,3628000.0
12200,B,1,2.0,1085.0,2.0,1.0,248,7000000.0
12201,B,1,8.0,800.0,6.0,3.0,223,11000000.0
12202,B,0,2.0,1190.0,2.0,3.0,120,4225000.0
12203,B,0,2.0,1330.0,2.0,1.0,335,10700000.0
12204,B,1,2.0,1310.0,2.0,1.0,188,5000000.0
12205,B,1,2.0,1763.0,3.0,2.0,93,26200000.0
12206,B,1,6.0,2500.0,6.0,1.0,199,8800000.0
12207,B,0,3.0,1697.0,3.0,2.0,134,9479000.0
12208,B,1,3.0,1700.0,3.0,2.0,121,12500000.0
12209,B,1,2.0,870.0,2.0,1.0,447,3950000.0
12210,P,1,2.0,900.0,2.0,0.0,452,5500000.0
12211,B,1,2.0,1300.0,2.0,2.0,143,8000000.0
12212,P,0,3.0,1500.0,3.0,1.0,291,13900000.0
12213,B,1,2.0,1198.0,2.0,2.0,282,6000000.0
12214,P,1,4.0,4800.0,5.0,2.0,134,55000000.0
12215,P,1,4.0,4400.0,5.0,3.0,134,52500000.0
12216,B,1,3.0,1569.0,3.0,0.0,394,7000000.0
12217,B,1,2.0,1135.0,2.0,2.0,261,5800000.0
12218,B,1,2.0,1200.0,2.0,2.0,349,7500000.0
12219,B,1,3.0,1221.0,3.0,3.0,327,5200000.0
12220,B,1,3.0,1760.0,3.0,2.0,143,13900000.0
12221,B,0,3.0,2000.0,3.0,3.0,122,20700000.0
12222,B,0,3.0,1295.0,2.0,1.0,275,5028000.0
12223,B,1,3.0,1525.0,2.0,2.0,171,6800000.0
12224,B,0,2.0,1070.0,2.0,1.0,447,5500000.0
12225,B,1,3.0,2367.0,3.0,2.0,93,32000000.0
12226,B,1,3.0,1500.0,3.0,2.0,261,8500000.0
12227,B,1,3.0,1525.0,2.0,3.0,171,6300000.0
12228,B,1,3.0,1372.0,2.0,2.0,121,4802000.0
12229,B,1,3.0,1650.0,3.0,2.0,336,8550000.0
12230,B,0,2.0,1128.0,2.0,1.0,447,6700000.0
12231,P,1,7.0,600.0,6.0,2.0,110,13800000.0
12232,B,1,2.0,656.0,2.0,1.0,473,2500000.0
12233,B,1,3.0,1945.0,3.0,3.0,116,11500000.0
12234,P,1,3.0,2400.0,2.0,1.0,276,15000000.0
12235,B,0,3.0,1510.0,3.0,3.0,121,4757000.0
12236,B,1,2.0,1299.0,2.0,3.0,108,5800000.0
12237,B,1,2.0,1390.0,2.0,2.0,78,9500000.0
12238,B,1,3.0,1636.0,3.0,2.0,332,8500000.0
12239,B,1,3.0,1425.0,2.0,2.0,261,5699000.0
12240,B,0,2.0,1009.0,2.0,1.0,371,3834000.0000000005
12241,P,1,8.0,1200.0,10.0,2.0,93,18000000.0
12242,B,1,3.0,1740.0,3.0,3.0,204,8000000.0
12243,B,1,3.0,1672.0,3.0,2.0,247,15000000.0
12244,B,1,2.0,900.0,2.0,0.0,435,3000000.0
12245,B,1,3.0,1345.0,2.0,1.0,182,6900000.0
12246,B,1,3.0,1730.0,3.0,2.0,188,10000000.0
12247,B,1,2.0,987.0,2.0,1.0,182,4900000.0
12248,B,0,2.0,1073.0,2.0,1.0,203,5236000.0
12249,B,1,2.0,1350.0,2.0,1.0,214,7900000.0
12250,B,1,1.0,600.0,1.0,0.0,195,3800000.0
12251,P,1,10.0,3280.0,9.0,3.0,227,45000000.0
12252,P,1,3.0,1200.0,2.0,0.0,294,6600000.0
12253,B,1,3.0,1754.0,3.0,2.0,188,12400000.0
12254,B,1,3.0,1760.0,3.0,2.0,134,13900000.0
12255,B,1,3.0,1420.0,3.0,2.0,203,9000000.0
12256,B,0,3.0,1311.0,2.0,1.0,181,8486000.0
12257,B,1,3.0,1650.0,3.0,2.0,261,7800000.0
12258,B,0,2.0,1002.0,2.0,1.0,396,4008000.0
12259,B,0,3.0,1300.0,3.0,1.0,198,6400000.0
12260,P,1,2.0,555.0,1.0,0.0,234,3700000.0
12261,B,1,2.0,1255.0,2.0,3.0,268,6600000.0
12262,P,0,3.0,1200.0,3.0,2.0,368,7200000.0
12263,B,1,4.0,3537.0,5.0,3.0,134,21000000.0
12264,B,1,2.0,1115.0,2.0,1.0,171,6000000.0
12265,B,1,2.0,1240.0,2.0,2.0,93,4204000.0
12266,B,1,3.0,1600.0,3.0,2.0,398,7700000.0
12267,B,1,3.0,1770.0,3.0,3.0,288,10000000.0
12268,B,1,3.0,1570.0,3.0,2.0,124,11000000.0
12269,B,0,3.0,1282.0,2.0,2.0,247,6852000.0
12270,P,1,4.0,1050.0,3.0,2.0,121,12500000.0
12271,B,1,3.0,1419.0,2.0,1.0,335,5900000.0
12272,P,0,3.0,1200.0,3.0,1.0,134,6777000.0
12273,B,1,4.0,1200.0,3.0,0.0,435,11000000.0
12274,B,1,3.0,1531.0,3.0,3.0,93,5177000.0
12275,B,1,3.0,1860.0,3.0,2.0,209,16800000.0
12276,B,1,2.0,1089.0,2.0,2.0,447,4500000.0
12277,B,0,4.0,2790.0,4.0,3.0,78,19800000.0
12278,B,1,2.0,1100.0,2.0,3.0,103,9300000.0
12279,B,1,2.0,937.0,2.0,1.0,327,4400000.0
12280,B,1,2.0,1105.0,2.0,2.0,312,5800000.0
12281,B,0,3.0,1250.0,3.0,2.0,275,4100000.0
12282,B,0,1.0,645.0,1.0,1.0,493,1645000.0
12283,B,0,2.0,1055.0,2.0,2.0,278,4535000.0
12284,B,1,2.0,1205.0,2.0,2.0,171,2900000.0
12285,B,1,2.0,965.0,2.0,1.0,233,5600000.0
12286,B,1,3.0,1636.0,3.0,2.0,171,9700000.0
12287,B,1,2.0,1174.0,2.0,3.0,349,7400000.0
12288,B,1,2.0,1130.0,2.0,1.0,441,4633000.0
12289,B,1,3.0,1691.0,3.0,2.0,171,11900000.0
12290,B,1,2.0,1010.0,2.0,1.0,126,4827000.0
12291,B,1,2.0,1262.0,2.0,2.0,171,6700000.0
12292,B,1,2.0,1320.0,2.0,3.0,96,9000000.0
12293,P,1,4.0,4111.0,4.0,1.0,171,37000000.0
12294,B,0,3.0,1200.0,3.0,2.0,121,7452000.0
12295,B,1,2.0,1194.0,2.0,1.0,171,5100000.0
12296,B,1,4.0,2507.0,4.0,2.0,124,15500000.0
12297,P,1,2.0,1500.0,2.0,1.0,149,11500000.0
12298,P,1,2.0,1200.0,1.0,2.0,120,9500000.0
12299,B,1,2.0,1128.0,2.0,2.0,261,4840000.0
12300,P,1,4.0,1000.0,4.0,1.0,288,9000000.0
12301,B,0,1.0,1090.0,2.0,1.0,447,3148000.0
12302,B,1,3.0,2215.0,4.0,2.0,88,16200000.0
12303,P,1,2.0,900.0,2.0,0.0,234,4900000.0
12304,B,1,2.0,1200.0,2.0,2.0,133,6000000.0
12305,B,1,3.0,1419.0,3.0,3.0,335,7500000.0
12306,B,1,3.0,1750.0,3.0,2.0,93,10000000.0
12307,B,1,3.0,1245.0,2.0,1.0,369,6800000.0
12308,B,0,2.0,1265.0,2.0,1.0,233,8300000.0
12309,B,0,3.0,1115.0,3.0,1.0,120,3914000.0
12310,B,1,3.0,1614.0,3.0,2.0,265,9300000.0
12311,B,1,2.0,1060.0,2.0,1.0,234,4800000.0
12312,P,0,2.0,1200.0,3.0,0.0,340,7000000.0
12313,P,1,4.0,4000.0,5.0,2.0,171,60000000.0
12314,B,1,2.0,1235.0,2.0,1.0,93,7500000.0
12315,B,1,2.0,1384.0,2.0,2.0,350,5900000.0
12316,P,1,4.0,1355.0,3.0,0.0,275,13500000.0
12317,B,1,2.0,1305.0,2.0,1.0,242,7500000.0
12318,B,1,2.0,1350.0,2.0,2.0,157,6500000.0
12319,P,1,5.0,958.0,3.0,1.0,74,21000000.0
